itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
8,pelikán,kakaó,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,462.0596370678395,None,,,,,,,,,,,kakaó,463.05778906680644,None,4,1.7839098256081343,463.05778906680644,None,463.05778906680644,None,463.05778906680644,None,pelikán,464.87308660987765,None,464.87308660987765,None,return,4.402742020785809,464.87308660987765,None,,,,,,,458.02988368971273,None,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
14,lándzsa,fénymásoló,,,,,,,,,,,,,,,,,0,1,1,13,,,,,,,,,469.31326387124136,None,,,,,,,,,,,lándzsa,470.3470494495705,None,4,1.3645749813877046,470.3470494495705,None,470.3470494495705,None,470.3470494495705,None," 
fénymásoló
",471.7504013539292,None,471.7504013539292,None,return,4.021043016575277,471.7504013539292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
4,fogó,limonádé,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,475.81481019593775,None,,,,,,,,,,,limonádé,476.83953459747136,None,4,0.8162849890068173,476.83953459747136,None,476.83953459747136,None,476.83953459747136,None, fogó,477.6956971618347,None,477.6956971618347,None,return,2.0761194839142263,477.6956971618347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
11,szilva,kecske,,,,,,,,,,,,,,,,,0,3,3,10,,,,,,,,,479.7949673538096,None,,,,,,,,,,,kecske,480.82665643654764,None,4,0.8081216881982982,480.82665643654764,None,480.82665643654764,None,480.82665643654764,None," 
szilva",481.6728048999794,None,481.6728048999794,None,return,3.4110132404603064,481.6728048999794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
13,tenisz,pizsama,,,,,,,,,,,,,,,,,0,4,4,12,,,,,,,,,485.11715897964314,None,,,,,,,,,,,pizsama,486.1339110387489,None,4,0.8123806123621762,486.1339110387489,None,486.1339110387489,None,486.1339110387489,None," 
tenisz",486.97366613941267,None,486.97366613941267,None,return,2.589845137204975,486.97366613941267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
5,mocsár,ananász,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,489.5894554462284,None,,,,,,,,,,,mocsár,490.5967121627182,None,4,0.660533512942493,490.5967121627182,None,490.5967121627182,None,490.5967121627182,None," 
ananász",491.2986618010327,None,491.2986618010327,None,return,2.9852859675884247,491.2986618010327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
1,bagoly,kirakó,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,494.31836406793445,None,,,,,,,,,,,bagoly,495.33982227835804,None,4,0.8944903942756355,495.33982227835804,None,495.33982227835804,None,495.33982227835804,None," 
kirakó",496.2649822756648,None,496.2649822756648,None,return,3.2344544916413724,496.2649822756648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
3,hárfa,elefánt,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,499.5272099664435,None,,,,,,,,,,,hárfa,500.55820643762127,None,4,0.7179745631292462,500.55820643762127,None,500.55820643762127,None,500.55820643762127,None," 
elefánt",501.3321792916395,None,501.3321792916395,None,return,2.439086872152984,501.3321792916395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
12,koktél,tolltartó,,,,,,,,,,,,,,,,,0,8,8,11,,,,,,,,,503.7968237521127,None,,,,,,,,,,,koktél,504.8262169845402,None,4,0.8103282796218991,504.8262169845402,None,504.8262169845402,None,504.8262169845402,None," 
tolltartó
",505.6771275806241,None,505.6771275806241,None,return,3.566221699118614,505.6771275806241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
7,menta,triatlon,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,,,509.28365635545924,None,,,,,,,,,,,menta,510.30177559889853,None,4,0.8334519304335117,510.30177559889853,None,510.30177559889853,None,510.30177559889853,None, triatlon,511.16538086207584,None,511.16538086207584,None,return,4.797740910202265,511.16538086207584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
2,kötény,tisztás,,,,,,,,,,,,,,,,,0,10,10,1,,,,,,,,,515.9897797014564,None,,,,,,,,,,,kötény,517.0087355528958,None,4,1.6773499501869082,517.0087355528958,None,517.0087355528958,None,517.0087355528958,None," 
tisztás",518.7099963114597,None,518.7099963114597,None,return,3.5574793042615056,518.7099963114597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
10,szalvéta,puska,,,,,,,,,,,,,,,,,0,11,11,9,,,,,,,,,522.2967889192514,None,,,,,,,,,,,szalvéta,523.3157805362716,None,4,1.1252314667217433,523.3157805362716,None,523.3157805362716,None,523.3157805362716,None," 
puska
",524.4782233191654,None,524.4782233191654,None,return,2.940612048842013,524.4782233191654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
15,málna,dominó,,,,,,,,,,,,,,,,,0,12,12,14,,,,,,,,,527.4575902093202,None,,,,,,,,,,,dominó,528.4766900567338,None,4,1.8443499123677611,528.4766900567338,None,528.4766900567338,None,528.4766900567338,None, málna,530.347243828699,None,530.347243828699,None,return,3.0556925712153316,530.347243828699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
6,karton,hentes,,,,,,,,,,,,,,,,,0,13,13,5,,,,,,,,,533.4259393797256,None,,,,,,,,,,,karton,534.4386054342613,None,4,1.8642107928171754,534.4386054342613,None,534.4386054342613,None,534.4386054342613,None," 
hentes",536.3279626644216,None,536.3279626644216,None,return,2.5629166322760284,536.3279626644216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
9,csavarhúzó,hering,,,,,,,,,,,,,,,,,0,14,14,8,,,,,,,,,538.9253344722092,None,,,,,,,,,,,hering,539.9442122606561,None,4,1.1380769717507064,539.9442122606561,None,539.9442122606561,None,539.9442122606561,None," 
csavarhúzó",541.1181924548,None,541.1181924548,None,return,3.9647321640513837,541.1181924548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702857,2022_Mar_22_1421,palt,2021.1.2,59.83245097743691,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.1165391434915,None,,,,,,
