itemno,wordA,wordB,enc_gyak.thisRepN,enc_gyak.thisTrialN,enc_gyak.thisN,enc_gyak.thisIndex,rec_gyak.thisRepN,rec_gyak.thisTrialN,rec_gyak.thisN,rec_gyak.thisIndex,enc_repeat.thisRepN,enc_repeat.thisTrialN,enc_repeat.thisN,enc_repeat.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,int.started,int.stopped,int_key.keys,int_key.rt,int_key.started,int_key.stopped,prepare_gyak_text.started,prepare_gyak_text.stopped,fix.started,fix.stopped,word1.started,word1.stopped,word2.started,word2.stopped,gykrec_inst.started,gykrec_inst.stopped,gyakrec_inst.keys,gyakrec_inst.rt,gyakrec_inst.started,gyakrec_inst.stopped,cueword,cueword1.started,cueword1.stopped,cue_resp.keys,cue_resp.rt,cue_resp.started,cue_resp.stopped,cue_cont_text.started,cue_cont_text.stopped,cue_space.started,cue_space.stopped,test_ansbox.text,test_ansbox.started,test_ansbox.stopped,ans_text.started,ans_text.stopped,ans_continue.keys,ans_continue.rt,ans_continue.started,ans_continue.stopped,main_prep.started,main_prep.stopped,main_prep_resp.keys,main_prep_resp.rt,main_prep_resp.started,main_prep_resp.stopped,preparation.started,preparation.stopped,rep_routine.keys,rep_routine.rt,rep_routine.started,rep_routine.stopped,encrep_textbox.started,encrep_textbox.stopped,break_text.started,break_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_instruction.started,test_instruction.stopped,test_i_key.keys,test_i_key.rt,test_i_key.started,test_i_key.stopped,end_text.started,end_text.stopped,Résztvevő kódja,date,expName,psychopyVersion,frameRate,
3,hárfa,elefánt,,,,,,,,,1,0,1,0,0,11,11,2,,,,,,,,,,,,,350.8321649855934,None,351.8362388606183,None,351.8362388606183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
8,pelikán,kakaó,,,,,,,,,1,0,1,0,0,12,12,7,,,,,,,,,,,,,357.8233588342555,None,358.8353344537318,None,358.8353344537318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
15,málna,dominó,,,,,,,,,1,0,1,0,0,13,13,14,,,,,,,,,,,,,364.8212623386644,None,365.83950225263834,None,365.83950225263834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
7,menta,triatlon,,,,,,,,,1,0,1,0,0,14,14,6,,,,,,,,,,,,,371.8207333162427,None,372.83315118728206,None,372.83315118728206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10.731342559214681,378.83534129569307,None,378.83534129569307,None,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.5939983194694,None,u,9.610523965209723,389.5939983194694,None,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.24377038283274,None,4,9.802899576723576,399.24377038283274,None,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
2,kötény,tisztás,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,413.11053142976016,None,,,,,,,,,,,kötény,414.10074965050444,None,None,,414.10074965050444,None,414.10074965050444,None,414.10074965050444,None, tiszta,429.08402433851734,None,429.08402433851734,None,return,4.024112029932439,429.08402433851734,None,,,,,,,409.08238097978756,None,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
13,tenisz,pizsama,,,,,,,,,,,,,,,,,0,1,1,12,,,,,,,,,433.14336501667276,None,,,,,,,,,,,pizsama,434.1639446336776,None,None,,434.1639446336776,None,434.1639446336776,None,434.1639446336776,None," 

",449.1565193515271,None,449.1565193515271,None,return,3.7114695496857166,449.1565193515271,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
10,szalvéta,puska,,,,,,,,,,,,,,,,,0,2,2,9,,,,,,,,,452.9145904388279,None,,,,,,,,,,,szalvéta,453.94511822331697,None,4,7.111694593913853,453.94511822331697,None,453.94511822331697,None,453.94511822331697,None, ,461.0807522381656,None,461.0807522381656,None,return,1.083583952859044,461.0807522381656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450749,2022_Mar_24_1521,palt,2021.1.2,59.655613894081895,
